4.25357150,8.23313703
8.23313703,4.25357150
6.39414474,3.27432819
4.16275375,2.26149093
2.48338736,3.63359082
4.45234204,8.27267495
8.27267495,4.45234204
5.96207005,1.66497217
6.91525659,4.41260951
5.56239110,2.65747246
4.74818143,2.60410634
7.40826537,4.93693735
5.06306265,2.59173463
2.70240916,4.27557239
2.99109325,3.67033363
4.64391369,7.38262913
5.20996611,7.39992359
6.22270606,7.07574298
5.84192485,3.61838581
2.75091988,5.86334097
7.73924152,3.67590965
1.94590166,6.43558700
5.67489922,3.41003707
2.30830849,5.50920760
6.05287454,1.85328969
4.76853534,8.31009889
8.31009889,4.76853534
1.73738144,4.39530939
6.24301279,8.07656461
4.14119135,1.79488249
1.93439973,3.73018679
1.68990111,5.23146466
1.69709443,4.68196637
2.07021935,3.44220800
6.53216585,7.94326322
7.15498671,7.52316525
4.20514761,7.89366435
3.89077578,8.06190989
1.93809011,6.10922422
4.30469674,8.01168929
8.01168929,4.30469674
2.48472856,5.75006663
3.47035678,6.21673315
3.99794430,7.57850393
2.42149607,6.00205570
6.96244808,3.90037064
6.85583567,3.68640310
5.79498526,3.21443388
6.48890978,1.60546293
2.10529820,6.20898858
2.72281427,6.16851444
6.15328853,2.40582876
7.52356075,3.84979439
3.51338531,8.60591601
1.39408399,6.48661469
4.49992385,7.48254693
1.77349981,5.77461416
7.32378964,3.83845056
3.14416433,6.31359690
1.02571258,4.54718714
6.20282320,8.81486780
8.81486780,6.20282320
3.03030576,1.51857722
6.84699445,8.54804333
6.20282320,1.18513220
1.17478098,3.83051318
1.02191242,5.41811385
5.41811385,1.02191242
8.97808758,4.58188615
2.73437505,1.70349525
7.54431288,8.08649833
5.38338301,8.98158479
4.30540729,8.93923101
5.69459271,8.93923101
8.93923101,5.69459271
1.06076899,5.69459271
1.08740960,4.16835324
8.85452181,3.93104650
3.93104650,1.14547819
5.93378146,1.11052032
4.47537668,7.18713107
8.15577844,3.97462543
3.93445713,7.06144244
2.36453978,4.93098805
4.31765888,2.45346828
2.37366852,5.22977423
5.09200776,7.63475763
4.79315329,7.62823661
3.78266275,2.66151689
7.37792617,4.24573709
3.94222083,6.50878909
7.90852939,4.20164736
3.33502783,5.96207005
6.00821751,1.36448511
4.00941916,6.18788194
4.51062090,6.89228857
6.79243560,4.22062682
6.93782405,5.25511938
3.04664520,5.06821265
5.69530326,1.98831071
2.26075848,6.32409035
7.93962923,4.04485656
3.94850299,3.62966241
4.18909457,3.47490870
3.27693482,4.87951155
5.59076207,6.62310544
4.30769893,7.06906979
5.77930391,2.81891217
2.08638085,3.96823334
3.81716030,2.14437235
1.98831071,5.69530326
8.06786992,5.37668706
1.93213008,4.62331294
6.83854316,7.48464848
8.08796723,4.86517644
4.81130451,1.91485608
5.34990084,8.07104028
7.16923517,3.65351404
5.60335269,3.13460931
1.48114207,6.61432031
3.38567969,8.51885793
8.51885793,3.38567969
6.37599337,2.07975114
6.41697756,6.65906756
4.88581246,2.82117192
2.96309725,4.21810629
3.36591479,6.44571647
5.63790190,7.08648310
5.03807798,7.18148588
6.71625215,3.77896025
6.46746814,1.41193844
3.55953711,6.93663412
7.42674175,3.69776176
2.05214761,5.92945429
4.07054571,7.94785239
2.35566050,2.30910058
1.34744299,4.05538453
8.41925211,6.59442344
1.23890279,4.70399523
5.71987030,8.70341165
8.70341165,5.71987030
5.19744929,1.23244312
5.19744929,8.76755688
8.76755688,5.19744929
3.83416316,1.41192314
2.75589585,1.96726730
2.13119568,2.54980964
7.86880432,7.45019036
6.56452451,8.43303570
1.56696430,3.43547549
4.57291515,1.25152436
3.96009543,8.62657822
8.62657822,3.96009543
1.37342178,6.03990457
3.00075914,1.80054582
7.49988473,7.82560567
2.54980964,2.13119568
6.32123694,8.53380871
5.45977980,8.74460594
8.74460594,5.45977980
4.21560589,8.69028413
8.69028413,4.21560589
1.30971587,5.78439411
8.52214434,6.35202454
5.49243973,1.25954893
4.09753866,7.23367020
5.88491230,2.27651998
2.20094810,6.03011294
3.96988706,7.79905190
6.03844490,2.16257342
3.95801244,3.92099030
3.76381072,4.15039064
2.10126413,5.54015059
3.41248716,8.27933766
8.27933766,3.41248716
7.62207383,4.24573709
2.67299687,5.62351861
3.78751788,7.90595283
6.33086570,1.82500000
7.46509519,4.49969539
6.36718753,4.14825238
1.72267051,5.51907800
3.20083142,5.76370175
6.43012433,3.55136390
3.87501076,8.36223841
8.36223841,3.87501076
1.63776159,6.12498924
7.79575675,4.38019565
5.94570808,1.24135922
3.37689456,5.59076207
6.05017651,3.35155308
4.48985285,8.04851913
3.60591958,6.36995902
2.59677752,4.83195031
2.63124954,4.56097805
4.93693735,7.40826537
7.39992359,5.20996611
3.77729394,2.92425702
2.92496760,5.67421890
3.97462543,8.15577844
1.84422156,6.02537457
5.92945429,2.05214761
3.41248716,6.72066234
1.72066234,6.58751284
6.62955075,3.32602549
3.67155521,7.75972754
2.88076559,6.36201161
4.95002265,7.86320022
7.72348002,4.11508770
2.27651998,4.11508770
7.50459280,6.38831846
4.70066849,2.15205094
4.42908273,2.19385198
6.74327136,7.27187547
4.95002265,2.13679978
7.86320022,4.95002265
5.76527353,7.75948721
2.36400883,3.88108813
7.81102330,5.54640758
7.75270395,5.78932516
2.16781821,4.57672760
4.04665430,6.44034824
5.80390381,1.44016147
4.35619846,7.32147336
6.16260817,3.42882523
4.96906047,8.54531955
8.54531955,4.96906047
1.45791994,4.84534944
4.96906047,1.45468045
1.82705090,3.41802594
3.41802594,1.82705090
2.07809806,2.99183243
1.50840888,5.61566172
4.38433828,8.49159112
8.49159112,4.38433828
1.47086802,5.33981676
5.24731841,1.46318200
5.24731841,8.53681800
8.53681800,5.24731841
7.25518642,7.73575989
7.61398329,7.39527437
2.24466432,2.76877316
7.44052986,7.57178186
1.53858688,4.23262319
3.67184935,1.71271179
8.50651079,5.52405155
5.52405155,1.49348921
6.15428709,8.35229313
8.15902313,6.60960268
6.77272727,8.07045370
8.34209256,6.18349705
7.77470165,7.20709735
1.45576039,5.09280918
2.99183243,2.07809806
7.92190194,7.00816757
1.94513298,3.20054580
3.20054580,1.94513298
5.49343190,8.51095043
4.50656810,1.48904957
6.62500000,4.01554446
6.48376983,3.92470216
3.49562851,8.45981755
